count,lat,lng,time
1.0,30.834030754550923,121.46562449386894,2019-07-18-21-00-00
1.0,30.834032079856627,121.46612607205178,2019-07-18-21-00-00
1.0,30.83405826497724,121.47565726978745,2019-07-18-21-00-00
1.0,30.83412410614939,121.4979859289213,2019-07-18-21-00-00
1.0,30.83415979227205,121.51002876649761,2019-07-18-21-00-00
1.0,30.834183422392474,121.51830725508515,2019-07-18-21-00-00
1.0,30.83418412115728,121.5185580994138,2019-07-18-21-00-00
1.0,30.83419241257813,121.52156812768321,2019-07-18-21-00-00
1.0,30.834280612892318,121.465624472676,2019-07-18-21-00-00
1.0,30.834281938197854,121.4661260508628,2019-07-18-21-00-00
1.0,30.834282603044375,121.46637684259386,2019-07-18-21-00-00
1.0,30.8342832693385,121.46662763606615,2019-07-18-21-00-00
1.0,30.834284606224696,121.46712922818234,2019-07-18-21-00-00
1.0,30.83428932926824,121.46888485351678,2019-07-18-21-00-00
1.0,30.834290009416893,121.46913566368117,2019-07-18-21-00-00
1.0,30.834339479670078,121.48644466261308,2019-07-18-21-00-00
1.0,30.834426941665807,121.51604958011025,2019-07-18-21-00-00
1.0,30.834433280716134,121.51830723435211,2019-07-18-21-00-00
1.0,30.83443676283426,121.51956144307906,2019-07-18-21-00-00
1.0,30.83444702244213,121.52332386241424,2019-07-18-21-00-00
1.0,30.834459567583878,121.5280890922458,2019-07-18-21-00-00
1.0,30.834486304766802,121.4470718803085,2019-07-18-21-00-00
1.0,30.83453379538374,121.46687841008344,2019-07-18-21-00-00
1.0,30.834535807080876,121.46763080592989,2019-07-18-21-00-00
1.0,30.83453850876789,121.46863402379307,2019-07-18-21-00-00
1.0,30.834669658315004,121.51354094681946,2019-07-18-21-00-00
1.0,30.83468243910212,121.51805636802086,2019-07-18-21-00-00
1.0,30.83468523181952,121.51905974276697,2019-07-18-21-00-00
1.0,30.834692129197023,121.52156808627159,2019-07-18-21-00-00
1.0,30.834692811979433,121.52181891291252,2019-07-18-21-00-00
1.0,30.83469417359939,121.52232056181411,2019-07-18-21-00-00
1.0,30.834695529882772,121.52282220478631,2019-07-18-21-00-00
1.0,30.83484814668159,121.48945531438649,2019-07-18-21-00-00
1.0,30.83487968732342,121.49999306347564,2019-07-18-21-00-00
1.0,30.834881186867644,121.50049486109675,2019-07-18-21-00-00
1.0,30.834883434245388,121.50124755576188,2019-07-18-21-00-00
1.0,30.834888667262653,121.50300383296384,2019-07-18-21-00-00
1.0,30.834923813356337,121.51504610646566,2019-07-18-21-00-00
1.0,30.834941303385246,121.52131723748023,2019-07-18-21-00-00
1.0,30.834942670249447,121.5218188922085,2019-07-18-21-00-00
1.0,30.834943351720668,121.52206971739588,2019-07-18-21-00-00
1.0,30.835036196994366,121.46788156556377,2019-07-18-21-00-00
1.0,30.835092776840064,121.48769904607434,2019-07-18-21-00-00
1.0,30.835098004936356,121.48945529339636,2019-07-18-21-00-00
1.0,30.835104749122095,121.49171335617282,2019-07-18-21-00-00
1.0,30.835133292496142,121.50124753487815,2019-07-18-21-00-00
2.0,30.835191161629258,121.52131721677186,2019-07-18-21-00-00
1.0,30.83519252849329,121.5218188715043,2019-07-18-21-00-00
1.0,30.835193209964427,121.52206969669375,2019-07-18-21-00-00
1.0,30.835197942585975,121.52382543114253,2019-07-18-21-00-00
1.0,30.835249635695586,121.45333818817889,2019-07-18-21-00-00
1.0,30.835377152805304,121.499240323775,2019-07-18-21-00-00
1.0,30.835378653679005,121.49974212256218,2019-07-18-21-00-00
1.0,30.83538090334355,121.50049481931553,2019-07-18-21-00-00
1.0,30.835381652740768,121.50074571779237,2019-07-18-21-00-00
1.0,30.835383150720784,121.50124751399423,2019-07-18-21-00-00
1.0,30.835384647528336,121.5017493090934,2019-07-18-21-00-00
1.0,30.835439647831492,121.52081553561153,2019-07-18-21-00-00
2.0,30.835441703928858,121.52156802415274,2019-07-18-21-00-00
1.0,30.83544238671102,121.5218188507999,2019-07-18-21-00-00
1.0,30.835535913440072,121.46788152321204,2019-07-18-21-00-00
1.0,30.835540664977977,121.46963718297911,2019-07-18-21-00-00
1.0,30.83554756235133,121.47214540062919,2019-07-18-21-00-00
1.0,30.835628511878088,121.4997421016645,2019-07-18-21-00-00
2.0,30.835629261998662,121.49999300078996,2019-07-18-21-00-00
3.0,30.835630011891094,121.50024389971502,2019-07-18-21-00-00
1.0,30.835630761542376,121.50049479842464,2019-07-18-21-00-00
1.0,30.83563151093951,121.50074569690373,2019-07-18-21-00-00
1.0,30.835633008919352,121.50124749311013,2019-07-18-21-00-00
1.0,30.835634505726734,121.5017492882138,2019-07-18-21-00-00
1.0,30.835636001257864,121.50225108209447,2019-07-18-21-00-00
1.0,30.835690878038974,121.52131717535457,2019-07-18-21-00-00
1.0,30.835692244902678,121.52181883009531,2019-07-18-21-00-00
2.0,30.83569292637365,121.52206965528892,2019-07-18-21-00-00
1.0,30.835754022420076,121.4553437039676,2019-07-18-21-00-00
1.0,30.835868603649022,121.49648038073842,2019-07-18-21-00-00
1.0,30.835875367548034,121.49873848255358,2019-07-18-21-00-00
1.0,30.835876869177785,121.49924028197036,2019-07-18-21-00-00
1.0,30.835878370051145,121.49974208076661,2019-07-18-21-00-00
1.0,30.835879120171633,121.49999297989434,2019-07-18-21-00-00
1.0,30.83587987006398,121.50024387882166,2019-07-18-21-00-00
1.0,30.835880619715176,121.50049477753356,2019-07-18-21-00-00
1.0,30.835881369112226,121.50074567601492,2019-07-18-21-00-00
1.0,30.83588211824213,121.50099657425069,2019-07-18-21-00-00
1.0,30.83588361564855,121.50149836992529,2019-07-18-21-00-00
1.0,30.835897765318443,121.50626535388456,2019-07-18-21-00-00
1.0,30.83591098828845,121.51078125436187,2019-07-18-21-00-00
1.0,30.835940736204776,121.52131715464564,2019-07-18-21-00-00
1.0,30.83603495641887,121.46763067886259,2019-07-18-21-00-00
1.0,30.83605288227726,121.47415203639436,2019-07-18-21-00-00
1.0,30.83609818594519,121.48970610377259,2019-07-18-21-00-00
1.0,30.83614391555581,121.5050108795134,2019-07-18-21-00-00
1.0,30.83614688293274,121.50601444342871,2019-07-18-21-00-00
1.0,30.836149102858414,121.50676711053909,2019-07-18-21-00-00
1.0,30.836165924562653,121.51253734836746,2019-07-18-21-00-00
1.0,30.836187154850798,121.52006297229582,2019-07-18-21-00-00
1.0,30.836347295819404,121.48945518844285,2019-07-18-21-00-00
1.0,30.83635104000239,121.49070966418415,2019-07-18-21-00-00
2.0,30.83637658544638,121.49924024016497,2019-07-18-21-00-00
1.0,30.8363780863194,121.49974203897028,2019-07-18-21-00-00
1.0,30.8363810853798,121.5007456342367,2019-07-18-21-00-00
1.0,30.83638258335913,121.50124743045666,2019-07-18-21-00-00
2.0,30.836384828097323,121.5020001226814,2019-07-18-21-00-00
1.0,30.836398221561673,121.50651620124944,2019-07-18-21-00-00
1.0,30.836404854470693,121.50877417434329,2019-07-18-21-00-00
1.0,30.836454530056994,121.52658418277575,2019-07-18-21-00-00
1.0,30.836562568413502,121.47766388023943,2019-07-18-21-00-00
1.0,30.83659640598698,121.48920427354217,2019-07-18-21-00-00
2.0,30.836626443541842,121.49924021926198,2019-07-18-21-00-00
1.0,30.836627194079327,121.49949111875202,2019-07-18-21-00-00
3.0,30.83662794441469,121.49974201807183,2019-07-18-21-00-00
1.0,30.836629444427015,121.50024381614047,2019-07-18-21-00-00
1.0,30.836630194077955,121.50049471485914,2019-07-18-21-00-00
1.0,30.836631692604396,121.50099651158986,2019-07-18-21-00-00
1.0,30.836647339675345,121.50626529136564,2019-07-18-21-00-00
1.0,30.836789955634842,121.4696370771674,2019-07-18-21-00-00
2.0,30.83679269964056,121.47064034618779,2019-07-18-21-00-00
1.0,30.836796853004042,121.47214529492071,2019-07-18-21-00-00
1.0,30.836824770849624,121.48192858499849,2019-07-18-21-00-00
1.0,30.836844769206813,121.48870246608647,2019-07-18-21-00-00
1.0,30.836873297701164,121.49823659898921,2019-07-18-21-00-00
1.0,30.836874048916798,121.49848749901146,2019-07-18-21-00-00
1.0,30.836875550884987,121.49898929871136,2019-07-18-21-00-00
2.0,30.83687780248416,121.49974199717317,2019-07-18-21-00-00
1.0,30.83689051466941,121.50400724501284,2019-07-18-21-00-00
1.0,30.837039813688694,121.46963705600447,2019-07-18-21-00-00
1.0,30.83704049776974,121.46988787094061,2019-07-18-21-00-00
1.0,30.837043246857117,121.47089114611362,2019-07-18-21-00-00
1.0,30.837043937261466,121.47114196869643,2019-07-18-21-00-00
1.0,30.837079774498193,121.48368470548996,2019-07-18-21-00-00
1.0,30.837081250394284,121.48418646742864,2019-07-18-21-00-00
1.0,30.83711263027924,121.49472397466387,2019-07-18-21-00-00
1.0,30.837114886202777,121.49547667487963,2019-07-18-21-00-00
1.0,30.837125408928937,121.49898927780572,2019-07-18-21-00-00
1.0,30.837186587153052,121.5200628894156,2019-07-18-21-00-00
1.0,30.83732815908539,121.48318292560987,2019-07-18-21-00-00
1.0,30.837351971783598,121.49121137319258,2019-07-18-21-00-00
1.0,30.83735272190356,121.49146227015754,2019-07-18-21-00-00
1.0,30.837369255892586,121.49698205591136,2019-07-18-21-00-00
1.0,30.837403552239742,121.50852320785671,2019-07-18-21-00-00
1.0,30.83743851264158,121.52081536990289,2019-07-18-21-00-00
1.0,30.837540899168978,121.47013864511483,2019-07-18-21-00-00
1.0,30.837543653291046,121.47114192639467,2019-07-18-21-00-00
1.0,30.837578017083313,121.48318290456197,2019-07-18-21-00-00
1.0,30.837586892552316,121.48619350183706,2019-07-18-21-00-00
1.0,30.837598082861604,121.48995687260756,2019-07-18-21-00-00
1.0,30.83760257989867,121.49146224918353,2019-07-18-21-00-00
1.0,30.83762587566595,121.49924013564812,2019-07-18-21-00-00
1.0,30.837638598471795,121.50350539374011,2019-07-18-21-00-00
1.0,30.83766434993011,121.51228635280836,2019-07-18-21-00-00
1.0,30.837684918664092,121.51956117366979,2019-07-18-21-00-00
1.0,30.83768905727203,121.52106618014083,2019-07-18-21-00-00
1.0,30.83769042672191,121.52156783778597,2019-07-18-21-00-00
