count,lat,lng,time
1.0,30.83403141646881,121.46587528207682,2019-07-18-23-37-25
2.0,30.834032079856627,121.46612607205178,2019-07-18-23-37-25
1.0,30.834055428307945,121.47465388837615,2019-07-18-23-37-25
1.0,30.834093343661397,121.48769913009662,2019-07-18-23-37-25
1.0,30.834121851397217,121.49723322822783,2019-07-18-23-37-25
1.0,30.834150236970835,121.50676727721356,2019-07-18-23-37-25
1.0,30.834182722480904,121.5180564094914,2019-07-18-23-37-25
1.0,30.834185515198968,121.51905978422053,2019-07-18-23-37-25
1.0,30.834186210452117,121.5193106246711,2019-07-18-23-37-25
1.0,30.83419172849601,121.52131729960419,2019-07-18-23-37-25
1.0,30.83419241257813,121.52156812768321,2019-07-18-23-37-25
1.0,30.83428127481012,121.46587526088585,2019-07-18-23-37-25
1.0,30.834433280716134,121.51830723435211,2019-07-18-23-37-25
1.0,30.83444158681867,121.52131727889639,2019-07-18-23-37-25
1.0,30.8344429536832,121.52181893361634,2019-07-18-23-37-25
1.0,30.834444315303323,121.52232058251379,2019-07-18-23-37-25
1.0,30.834540549202085,121.46938645427899,2019-07-18-23-37-25
1.0,30.834588594884053,121.48619375407898,2019-07-18-23-37-25
1.0,30.83463132859046,121.50049488198707,2019-07-18-23-37-25
1.0,30.834632827118266,121.50099667868157,2019-07-18-23-37-25
1.0,30.834654377540023,121.50827255297123,2019-07-18-23-37-25
1.0,30.83468523181952,121.51905974276697,2019-07-18-23-37-25
1.0,30.834692129197023,121.52156808627159,2019-07-18-23-37-25
1.0,30.83479245972353,121.47013887785552,2019-07-18-23-37-25
1.0,30.834836968451572,121.48569195992026,2019-07-18-23-37-25
1.0,30.834880437216107,121.50024396239392,2019-07-18-23-37-25
1.0,30.8349371722546,121.51981223943646,2019-07-18-23-37-25
1.0,30.834941303385246,121.52131723748023,2019-07-18-23-37-25
1.0,30.835035523631216,121.4676307635749,2019-07-18-23-37-25
1.0,30.835191161629258,121.52131721677186,2019-07-18-23-37-25
1.0,30.835191845711048,121.52156804485921,2019-07-18-23-37-25
1.0,30.83519252849329,121.5218188715043,2019-07-18-23-37-25
1.0,30.835377903343215,121.4994912232537,2019-07-18-23-37-25
1.0,30.835379403799667,121.49999302168537,2019-07-18-23-37-25
1.0,30.83538015369218,121.50024392060817,2019-07-18-23-37-25
1.0,30.83538090334355,121.50049481931553,2019-07-18-23-37-25
1.0,30.835381652740768,121.50074571779237,2019-07-18-23-37-25
1.0,30.835383150720784,121.50124751399423,2019-07-18-23-37-25
1.0,30.83544033447749,121.5210663665451,2019-07-18-23-37-25
1.0,30.83544101984715,121.52131719606332,2019-07-18-23-37-25
1.0,30.835441703928858,121.52156802415274,2019-07-18-23-37-25
1.0,30.83544238671102,121.5218188507999,2019-07-18-23-37-25
1.0,30.835443748330484,121.52232049971391,2019-07-18-23-37-25
1.0,30.835548956391865,121.47264706180421,2019-07-18-23-37-25
1.0,30.835625509374633,121.49873850346052,2019-07-18-23-37-25
1.0,30.83562776154238,121.49949120235374,2019-07-18-23-37-25
1.0,30.835628511878088,121.4997421016645,2019-07-18-23-37-25
2.0,30.835629261998662,121.49999300078996,2019-07-18-23-37-25
1.0,30.835630011891094,121.50024389971502,2019-07-18-23-37-25
1.0,30.835630761542376,121.50049479842464,2019-07-18-23-37-25
1.0,30.8356322600695,121.50099659513725,2019-07-18-23-37-25
1.0,30.835633008919352,121.50124749311013,2019-07-18-23-37-25
1.0,30.835634505726734,121.5017492882138,2019-07-18-23-37-25
1.0,30.835636001257864,121.50225108209447,2019-07-18-23-37-25
1.0,30.835691562120598,121.52156800344608,2019-07-18-23-37-25
2.0,30.83569292637365,121.52206965528892,2019-07-18-23-37-25
1.0,30.835868603649022,121.49648038073842,2019-07-18-23-37-25
1.0,30.835875367548034,121.49873848255358,2019-07-18-23-37-25
1.0,30.835876118450944,121.49898938233198,2019-07-18-23-37-25
1.0,30.835876869177785,121.49924028197036,2019-07-18-23-37-25
1.0,30.835878370051145,121.49974208076661,2019-07-18-23-37-25
1.0,30.835879120171633,121.49999297989434,2019-07-18-23-37-25
2.0,30.83587987006398,121.50024387882166,2019-07-18-23-37-25
1.0,30.835880619715176,121.50049477753356,2019-07-18-23-37-25
